Strouse Cat ID,Item Name/Number,Vendor Name/Code,Primary Units Type,Primary Units Type ID,Department,Location,Track Landed Cost,Costing Method,Cost Category,Purchase Description,Use Bin,Purchase Price,Vendor 1 Name,Vendor 1 Id,Vendor 1 Subsidiary,Vendor 1 Preferred,Vendor 1 Purchase Price,Bin Number,Preferred (Per Location),COGS Account,Asset Account,Income Account,Tax Schedule
21514,CSM - Gold band-W0.018,CSM - Gold band,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"CSM - Gold band 0.018"" wide x 0.002"" thick",TRUE,0,Deringer-Ney,3747,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21515,X149051.4.75-W0.75,X149051.4.75,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"110 Annealed Copper, 0.0014"" Thick",TRUE,0.480225806,"ALL-FOILS, Inc.",3365,The Strouse Corporation,TRUE,0.480225806,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21516,9707-W0.5,9707,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil Electrically Conductive Adhesive Transfer Tape,TRUE,0.600880247,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.600880247,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21518,56 - 300ft-W24,56 - 300ft,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Tape, 2.2 mil, PET Yellow Electrical, linerless 300 ft rolls (100yds) - LOG",TRUE,0.967725667,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.967725667,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21519,T-363-W2.5,T-363,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil Clear Polyester,TRUE,0.01527,Fox River Associates,4046,The Strouse Corporation,TRUE,0.01527,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21524,281-W3,281,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Polyken, Black duct tape",TRUE,0.054055556,Elliott Group International,3344,The Strouse Corporation,TRUE,0.054055556,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21526,54lb C2S SL1/SL4 Liner-W3.75,54lb C2S SL1/SL4 Liner,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"3.2 mil 54 lb, C2S SL1/SL4 Easy/Medium Release Liner",TRUE,0.01485,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.01485,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21528,2380-W1.5,2380,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"7.5 mil, Crepe Masking, Nat. Syn. Rubber Blend",TRUE,0.028507213,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.028507213,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21534,9576-W24.25,9576,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"9576, 4 mil D/C  clear polypropylene tape",TRUE,2.107179252,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,2.107179252,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21535,S-4126-W300,S-4126,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,12 x 12 x 10 Corrugated Boxes,TRUE,,ULINE,3330,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21536,1225-W5,1225,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"CSM - 5"" reusable spool ",TRUE,,Deringer-Ney,3747,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21537,7600-W12,7600,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"3.5 mil, White Gloss Vinyl, 500, 43# DK",TRUE,,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21538,F9460PC-W13,F9460PC,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 100MP, 58# PCK",TRUE,1.809881667,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.809881667,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21540,SJ3507-W24,SJ3507,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"SJ3507, white loop fastener,",TRUE,5.7977975,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,5.7977975,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21541,AVX-Silver-W1.33,AVX-Silver,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Polyimide, Double Coated, 1.5mils silver pigmented Silicone adhesive, 1mil polyimide carrier, tape, FS liner on each side.
",TRUE,0.965384259,Adhesive Applications,3312,The Strouse Corporation,TRUE,0.965384259,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21542,AVX-Silver-W2.4,AVX-Silver,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Polyimide, Double Coated, 1.5mils silver pigmented Silicone adhesive, 1mil polyimide carrier, tape, FS liner on each side.
",TRUE,0.570453704,Adhesive Applications,3312,The Strouse Corporation,TRUE,0.570453704,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21545,WNDST015LBGTMTPSLWWEFCS-W10.4,WNDST015LBGTMTPSLWWEFCS,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 1.5LB Grape Windset Topseal JJ# 8904,TRUE,0,AMCOR Flexibles,3343,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21546,WNDST015LBSYMTPSLWWEFV2-W10.4,WNDST015LBSYMTPSLWWEFV2,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 1.5LB Symphony Windset TopSeal JJ# 8905,TRUE,0,AMCOR Flexibles,3343,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21547,WNDST002LBGTMTPSLWWENCS-W10.4,WNDST002LBGTMTPSLWWENCS,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 2LB Concerto Grape Tomato JJ# 8885,TRUE,0,AMCOR Flexibles,3343,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21548,WNDST002LBSYMTPSLWWENFT-W10.4,WNDST002LBSYMTPSLWWENFT,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 2LB Symphony Tomato Fair Trade JJ# 8902,TRUE,0,AMCOR Flexibles,3343,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21549,PRZCH0681GCYMTPSLWWEFAX-W10.4,PRZCH0681GCYMTPSLWWEFAX,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 681g Pres Cher Axiany Cherry Tom JJ# 8903,TRUE,0,AMCOR Flexibles,3343,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21550,PRZCH0681GTOMTPSLWWVRPK-W10.4,PRZCH0681GTOMTPSLWWVRPK,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 681g Pres Chc Variety Pack Tom JJ# 8906,TRUE,0,AMCOR Flexibles,3343,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21551,AVX-Silver-W4,AVX-Silver,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Polyimide, Double Coated, 1.5mils silver pigmented Silicone adhesive, 1mil polyimide carrier, tape, FS liner on each side.
",TRUE,1.970366204,Adhesive Applications,3312,The Strouse Corporation,TRUE,1.970366204,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21556,102510-001 Rev A (SNSREVA-US)-W1,102510-001 Rev A (SNSREVA-US),"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"Flat Sheet Printed CMYK x 1 side on 18PT C1S TANGO COVER AQ Coating Aqueous 1 side only 10.6"" x 12.7"" DIE CUT CONVERT & SCORE",TRUE,,Minuteman Press,3648,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21562,8815-W7,8815,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3M™ Thermally Conductive Adhesive Transfer Tape 8815,TRUE,9.127278704,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,9.127278704,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21564,CSM- Printed Metalized Film (VVM7)-W6.299,CSM- Printed Metalized Film (VVM7),Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM- Printed Metalized Film (VVM7),TRUE,0,Freshpoint Quality Assurance Ltd. d/b/a Evigence Sensors ,3686,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21565,CSM - Printed Active Adhesive Laminate (VVM7)-W13,CSM - Printed Active Adhesive Laminate (VVM7),Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - Printed Active Adhesive Laminate (VVM7),TRUE,0,Freshpoint Quality Assurance Ltd. d/b/a Evigence Sensors ,3686,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21566,CSM - P77 Laminate Adhesive-W13,CSM - P77 Laminate Adhesive,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - P77 Laminate Adhesive,TRUE,0,Freshpoint Quality Assurance Ltd. d/b/a Evigence Sensors ,3686,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21567,CSM - Hydro Block-W13,CSM - Hydro Block,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - Hydro Block,TRUE,0,Freshpoint Quality Assurance Ltd. d/b/a Evigence Sensors ,3686,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21568,CSM - Aluminum Foil-W6.299,CSM - Aluminum Foil,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - Aluminum Foil,TRUE,0,Freshpoint Quality Assurance Ltd. d/b/a Evigence Sensors ,3686,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21570,060GM0074740SC025HC S7620060-W3,060GM0074740SC025HC S7620060,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Kraft Label Stock, 747 adhesive, Green Bay",TRUE,0.038232,Green Bay Packaging Inc.,3250,The Strouse Corporation,TRUE,0.038232,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21571,2 mil T50-W6.25,2 mil T50,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Poly Liner Tight Release,TRUE,0.059895,Solutia Performance Films,1059,The Strouse Corporation,TRUE,0.059895,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21572,5905Cpvc-W5.905 - CatID-21572,5905Cpvc,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Clear UPVC,TRUE,0.0247336,Adhesive Tape Printers LLC,3339,The Strouse Corporation,TRUE,0.0247336,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21573,8583K61-W36,8583K61,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Rubber, Neoprene, 1/32"" Thick, Black, w/PSA",TRUE,30.75,McMaster-Carr,3281,The Strouse Corporation,TRUE,30.75,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21575,5423-W1,5423,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5423 UHMW Film Tape, Transparent,  ",TRUE,1.510037963,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.510037963,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21576,4701-50-20093-04-W3,4701-50-20093-04,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Foam, .093, Black Poron",TRUE,0.565,Merryweather Foam,3320,The Strouse Corporation,TRUE,0.565,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21577,9877-W5,9877,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"9877, 4.5 mil, High Performance D/C polyester tape, medical",TRUE,0.377731481,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.377731481,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21578,Melinex 462-W8,Melinex 462,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,5mil PET,TRUE,0.124,Polymershapes - Jessup,3375,The Strouse Corporation,TRUE,0.124,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21581,140712-W12,140712,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Green 35# Machine Glazed  Masking Paper,TRUE,0.04305,Kardol LLC,3350,The Strouse Corporation,TRUE,0.04305,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21583,6035PC-W13,6035PC,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"6035PC, Adhesive Transfer Tape, Clear",TRUE,1.248707778,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.248707778,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21584,FT 445-W54,FT 445,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"577115554S   5.6 mil Double Coated Tape

",TRUE,2.3652,Avery Dennison-Specialty Tape Division,3239,The Strouse Corporation,TRUE,2.3652,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21585,85383,85383,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,11 x 11 x 10 1/2,TRUE,,BCI - Allsize Division,3334,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21586,51118-W2.25,51118,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3.0 CL PET 7370T/000 Loparex                                                   release: 500g/cm or 200g/in,TRUE,0.031098562,"Loparex, LLC.",3287,The Strouse Corporation,TRUE,0.031098562,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21587,8212-W3.5,8212,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Optically Clear Adhesive 8212,",TRUE,0.299147778,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.299147778,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21588,8212-W3,8212,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Optically Clear Adhesive 8212,",TRUE,0.911615556,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.911615556,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21589,8212-W1,8212,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Optically Clear Adhesive 8212,",TRUE,0.303872407,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.303872407,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21590,1567-W6.5,1567,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"1567, Double coated polyester, medical grade",TRUE,0.43757963,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.43757963,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21592,1567-W2.5,1567,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"1567, Double coated polyester, medical grade",TRUE,0.185308845,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.185308845,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21593,8805-W22,8805,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"8805, 5 mil Thermally conductive adhesive, with PET liner",TRUE,15.34523426,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,15.34523426,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21594,42 lb. C1S S0-W13.25,42 lb. C1S S0,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2.5 mil 42# Easy Release Liner,TRUE,0.068847,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.068847,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21595,8671-W18.5,8671,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"14 mil, Polyurethane Protective, acrylic, linered",TRUE,17.04234167,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,17.04234167,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21598,XP-3771-11-W9.9,XP-3771-11,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - silicone adhesive,TRUE,0,"Nourisse Naturals,  LLC",3674,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21599,8932-W1.889,8932,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"8932, Tape, 4 mil, Clear Filament",TRUE,0.024073333,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.024073333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21600,PRVSL001PTGTMTPSLUSPTMD-W6.89,PRVSL001PTGTMTPSLUSPTMD,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 1 PT Prvt Select Petit Medley USA JJ# 8926,TRUE,0,AMCOR Flexibles,3343,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21601,PRVSL001PTCYMTPSLUSPTSN-W6.89,PRVSL001PTCYMTPSLUSPTSN,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 1 PT Prvt Select Petit Cherry USA JJ# 8927,TRUE,0,AMCOR Flexibles,3343,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21602,WNDST001PTSYMTPSLWWEFNA-W6.89,WNDST001PTSYMTPSLWWEFNA,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 1 PT Symphony TomatoJJ# 8928,TRUE,0,AMCOR Flexibles,3343,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21603,WNDST001PTCYMTPSLWWEFNA-W6.89,WNDST001PTCYMTPSLWWEFNA,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 1 PT Cameo Cherry Tomato JJ# 8929,TRUE,0,AMCOR Flexibles,3343,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21604,WNDST001PTGTMTPSLWWEFNA-W6.89,WNDST001PTGTMTPSLWWEFNA,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 1 PT Concerto Grape Tomato JJ# 8930,TRUE,0,AMCOR Flexibles,3343,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21605,PRVSL001PTGTMTPSLMXPTMD-W6.5,PRVSL001PTGTMTPSLMXPTMD,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 1 PT Prvt Select Petit Medley MX JJ# 8934,TRUE,0,AMCOR Flexibles,3343,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21606,PRVSL001PTCTMTPSLMXPTGD-W6.5,PRVSL001PTCTMTPSLMXPTGD,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 1 PT Prvt Select Petit Gold Cherry MX JJ#  8935,TRUE,0,"Bemis Packaging, Inc.",3760,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21607,PRVSL001PTCYMTPSLMXPTSN-W6.5,PRVSL001PTCYMTPSLMXPTSN,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 1 PT Prvt Select Petit Cherry MX JJ#  8936,TRUE,0,"Bemis Packaging, Inc.",3760,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21608,PRVSL001PTGTMTPSLMXPTNA-W6.5,PRVSL001PTGTMTPSLMXPTNA,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 1 PT Prvt Select Petit Grape MX JJ# 8937,TRUE,0,"Bemis Packaging, Inc.",3760,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21609,965-W48,965,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"3M™ Adhesive Transfer Tape 965, Clear, 2.3 mil",TRUE,4.413111111,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,4.413111111,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21611,S5005 DC-W4,S5005 DC,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,".5 mil pet,C2S, with 2.25 mil silicone, double linered with 2 mil FS coated PET ",TRUE,1.896,Adhesive Applications,3312,The Strouse Corporation,TRUE,1.896,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21612,PLYSAWTLGG.010-W48.75,PLYSAWTLGG.010,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Polyester, 10 mil, white, type A",TRUE,2.14,"Piedmont Plastics, Inc. Beltsville",3257,The Strouse Corporation,TRUE,2.14,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21613,BX102404800012-W48,BX102404800012,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - single-ply fiberglass/polypropylene weave,TRUE,0,Aerotuf  (Adv. Comp. Structures/Cargo Composites),3644,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21617,SP590HT-DC2-W36,SP590HT-DC2,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"SP590HT-DC2, 1 mil polyimide film with 2 mil silicone with 2 mil PET liner",TRUE,11.95330889,Adhesive Applications,3312,The Strouse Corporation,TRUE,11.95330889,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21618,9793R-W5.312,9793R,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"9793R, Polyolefin Tape, Transparent, non-fluorescing film with a hydrophobic adhesive.",TRUE,0.505230222,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.505230222,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21620,FRA 310-W10,FRA 310,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Liner, 2 mil PET clear, FRA 310, Fluorosilicone, Easy Release",TRUE,0.340953333,Fox River Associates,4046,The Strouse Corporation,TRUE,0.340953333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21622,51 lb. C1S BG0-W40,51 lb. C1S BG0,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 51 lb. Easy Release C1S Liner,TRUE,0,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21626,40PR-W0.75,40PR,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Clear Anti-Static Tape,TRUE,0.072401852,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.072401852,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21627,4317-002500-W2.5,4317-002500,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"3.020"" ID, 0.125"" REX Tape, Strouse liner, Parch cover",TRUE,,"Yazoo Mills, Inc.",3272,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21628,EC001552,EC001552,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"PH Adjuster- Paper
( 8# per gal)",TRUE,,Siegwerk Environmental Inks,3245,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21629,PL-18452E,PL-18452E,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,Printed Insert - Instruction Sheet ,TRUE,,PHARMACEUTIC Litho & Label,3383,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21630,PG28A-W0.7,PG28A,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Masking Tape (18mm x 55 meters),TRUE,0.020277778,Intertape Polymer Group,3311,The Strouse Corporation,TRUE,0.020277778,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21636,78 lb. C1S BG0-W7,78 lb. C1S BG0,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,4.4 mil 78 lb. Easy Release C1S Liner - LOG,TRUE,0.042253333,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.042253333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
21637,ACFBL23-2766,ACFBL23-2766,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,STD  (2766 Violet),TRUE,,Interactive Inks & Coatings,3366,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
